patient_state,avg_population,avg_density,avg_age_median,avg_age_under_10,avg_age_10_to_19,avg_age_20s,avg_age_30s,avg_age_40s,avg_age_50s,avg_age_60s,avg_age_70s,avg_age_over_80,avg_male,avg_female,avg_married,avg_divorced,avg_never_married,avg_widowed,avg_family_size,avg_family_dual_income,avg_income_household_median,avg_income_household_under_5,avg_income_household_5_to_10,avg_income_household_10_to_15,avg_income_household_15_to_20,avg_income_household_20_to_25,avg_income_household_25_to_35,avg_income_household_35_to_50,avg_income_household_50_to_75,avg_income_household_75_to_100,avg_income_household_100_to_150,avg_income_household_150_over,avg_income_household_six_figure,avg_income_individual_median,avg_home_ownership,avg_housing_units,avg_home_value,avg_rent_median,avg_rent_burden,avg_education_less_highschool,avg_education_highschool,avg_education_some_college,avg_education_bachelors,avg_education_graduate,avg_education_college_or_above,avg_education_stem_degree,avg_labor_force_participation,avg_unemployment_rate,avg_self_employed,avg_farmer,avg_race_white,avg_race_black,avg_race_asian,avg_race_native,avg_race_pacific,avg_race_other,avg_race_multiple,avg_hispanic,avg_disabled,avg_poverty,avg_limited_english,avg_commute_time,avg_health_uninsured,avg_veteran,avg_Ozone,avg_PM25,avg_N02
MT,7998.719584088889,99.0610308738889,45.963703863333336,10.095308629666667,11.381765775555557,10.351350665222222,10.435741798111112,10.028001664777777,14.175601219999999,18.508249917777775,10.272238508888888,4.752137664666666,51.80684378555556,48.19389695555556,55.639583475555554,13.271376701000001,24.70063489777778,6.389066478111111,3.0413026984444445,49.52504946777778,60443.02423555555,2.6585169214444444,2.678418384,4.9163128617777785,4.606549156888889,5.057525111555555,11.126519834111113,13.083330100555555,19.32094203777778,11.510212315444445,14.083134683333334,10.964619950444444,25.047754632222222,30997.026234444445,76.94907915666666,3336.5216212777777,246640.41335555553,853.6386510555556,25.207170602222224,7.293559943666667,30.854581511111107,34.44774341,19.176039955555556,8.225573160444444,27.401613117777778,43.36198292444445,57.37679402777778,3.8723135064444443,13.231135846666668,7.8459997662222225,89.5718757988889,1.2250344883333333,0.4955099952222223,3.828204776555556,0.03458677166666667,1.1471337134444444,3.6919631722222226,4.221296924,15.576745784444446,13.462496753333333,0.40857429577777776,23.171358752222222,9.808015734555555,10.840625227,39.76032006888889,4.259890425111111,7.331997955888888
NC,18929.095681625,1171.465613855,41.21559982958333,10.15704816175,13.861994659583333,13.713528403666666,11.826160394458334,11.81965942125,13.562053689999999,12.845369864916668,8.311346153625001,3.9012947935833338,49.014178977916664,50.985821022083336,45.214927555416665,13.156127756166667,35.107285632916664,6.51718910925,3.0983176440416664,48.844744335416664,62345.38215541667,3.6159324052083335,2.902055263125,5.20750516075,4.793276962166667,5.027848014791666,9.956960500208334,12.994469168499998,17.513402746249998,12.039262853750001,13.826420924583333,12.123104747874999,25.949525672916668,31502.36886458333,66.373557925,7366.352688374999,227458.7207208333,1016.3575033000001,32.77508390333333,12.116614488041668,27.355218977083336,30.5034226325,18.60847305829167,11.411991171375,30.02046423,41.59311765666667,58.919075998333334,5.9329102635833335,12.741619704083334,1.0885228339166668,66.90997033708334,21.312877587958333,2.314765963,0.8951456262916667,0.05033735216666666,3.9877414564583336,4.5310771973333335,10.151280232541668,14.40724820475,14.718931069791667,2.4686884770833335,26.293337691666668,10.603434638416667,7.37450069675,39.407194233333335,7.782083145375,13.061927587333335
ND,9658.95728,429.072530785,40.7133335225,11.42396569,16.68295502,12.700572927749999,11.06187106125,9.72260196025,11.9906214425,13.2286340875,8.23002297425,4.94966820475,52.741260822499996,47.258739177500004,51.8635637375,9.04145543775,32.970924945,6.12194121675,3.2408474157500002,58.56366364,69855.945955,2.63147886975,2.37195749975,3.306130908,3.8375013305000003,3.306464898,7.63356530775,11.1227811625,16.640500585,13.180605305,22.51462902,13.4606643875,35.975293405,36378.043245,73.482052375,4222.619033875,173701.50065,789.69103535,24.0466904775,6.5750787952500005,26.4496558625,36.4232992525,21.511674545,9.049235779,30.560910325000002,44.867343075,64.1800419575,3.83976893,14.94621319,14.285859180000001,89.2791362875,2.1723171565,1.21388604075,3.7296503569999997,0.06415992625,0.7986163325,2.741352434,3.3344986519999997,11.8091576775,9.607490153,1.0458683735,20.941641365,6.5308651025,8.8284750695,36.8465429075,5.041222081,8.53241129275
NE,4928.573236777778,229.71038949244445,42.426011012222226,11.891218665555556,13.192723704444445,11.313005978888889,11.081953479888888,10.718012681888888,13.426320535555554,14.804183371333332,8.722277338222222,4.867034124888889,51.5489613,48.451703683333335,57.79208996,10.560288228444444,25.564783094444444,6.086497498444444,2.9984022335555554,59.376977468888896,67360.31679333333,2.0290949054444445,1.9218019644444442,3.5716512856666665,3.900574697333334,4.183709718555556,9.01785756311111,13.542622386666666,19.60946723,14.768169203333334,16.09996732333333,11.355787906777778,27.45575523,34241.02764888889,75.5309336088889,1947.7551283666664,153096.90331111112,806.6032028555555,23.39949349222222,7.45732726511111,30.71601695,35.42744350888889,18.360820426666667,8.036910775555556,26.397731203333333,41.700090262222226,65.80986265777778,2.8879880831111113,16.934922178222223,13.612228660444446,90.48377546111111,1.8383511624444442,1.204117052888889,1.359854512111111,0.06932903122222221,1.5585260536666665,3.4869649314444446,6.563083570222222,13.36813450888889,9.474887920666667,1.3331201163333333,21.493963434444442,8.214134438777778,8.211695762888889,39.58798727222222,6.021159557666667,10.662453842666666
NH,33840.18519,1214.018519,38.1,12.78518519,12.24074074,13.2037037,14.92962963,14.41481481,12.91111111,11.19259259,5.737037037,2.611111111,50.48518519,49.51481481,49.72592593,14.36666667,32.01111111,3.892592593,3.23,62.83846154,90399.12,2.118518519,1.544444444,1.940740741,1.962962963,2.381481481,5.188888889,9.181481481,21.27777778,14.47777778,19.62592593,20.30740741,39.93333333,45597.84615,65.86296296,12592.51852,428446.2917,1625.2,32.30416667,11.15555556,21.37037037,26.4037037,25.57407407,15.50740741,41.08148148,47.03846154,73.21851852,3.985185185,13.21851852,0.118518519,70.9037037,7.440740741,5.32962963,1.844444444,0.12962963,5.255555556,9.088888889,24.48518519,9.685185185,8.677777778,3.418518519,29.53461538,7.288888889,7.07037037,44.91253382,6.586438522,28.61560675
NJ,37480.580038,6382.4335641,39.015433021,11.564639276200001,13.666491712000001,13.326517577,13.3362416975,12.853222937999998,13.511864429,11.661833624100002,6.4401794009,3.6378620042999996,49.573501688,50.426498312,46.070711265,10.505378781900001,38.208110608,5.2154207987,3.4411882661999997,56.05977295300001,86630.661599,3.4921240086,2.537659523,3.9043314014000003,3.2568060111999997,3.4437183323,7.147138248199999,9.8691464607,14.616126984,12.123328373,16.311002085000002,23.301312643,39.612314726,39271.101613,55.573269155000006,12749.0774481,523644.09955000004,1544.29766974,33.922346122,15.756858189299999,23.925512721,23.568893823,21.698432619,15.0545001197,36.752932739,44.949950109999996,63.278326381,6.9863778412,15.67455991,0.20743032859999996,50.257077907,17.6961060872,11.5946471705,0.4850253748,0.07273203019999999,12.9453202756,6.9414171122,28.0325560009,10.757195665000001,13.9345300853,10.1396319021,36.67939698,8.6642407245,3.8291522249000005,38.199817288999995,7.7942078296999995,22.4124766352
NM,9210.92139675,239.14552902225,43.32193026833334,10.144112139083333,11.6335190645,10.945252519083333,11.168108841333334,10.68547957925,14.5361134025,15.5353049525,10.08085285225,5.27258904275,50.397229638333336,49.602770361666664,46.0586804425,13.970789553333333,32.09824451666667,7.872856311666667,3.3809003295833335,41.48164210583334,56387.033215,4.150672815416667,3.7387942769166664,5.796147714,6.528534432250001,6.226902692583334,10.32905677525,13.19163103325,17.6933809875,10.4565353625,11.916278084,9.97190729925,21.888185384166665,30194.6386375,75.80926692666667,3476.877236875,212946.4890666667,885.523135625,29.358174180833334,14.572685066666667,30.476889125833335,32.311282733333336,12.91748481875,9.71439014975,22.631874968333335,42.205373424166666,52.926250530000004,6.920680198833334,9.884745836666667,3.715833096166666,64.5004565675,1.4870059228333332,2.301570531,14.265861030750001,0.10925215216666666,8.211408974666666,9.12324309325,34.260604628,18.871118604083332,18.284263176,5.50239051525,26.372645210833337,10.2836404265,9.252844936,44.76485635166667,4.18239049875,12.958765574666666
NV,20314.841607333332,691.7197953266667,42.872174975,9.937979242333334,12.568209425,11.868157384166667,12.175310479666665,11.291534636666666,13.654872123333334,14.547986026666665,9.848722732333334,4.103837228666667,51.602838393333336,48.397161606666664,47.29146945166667,15.511415861666668,31.135429125,6.060568878833333,3.1464556205,44.91509854166667,70178.72029333333,3.8828021815000002,2.2782921655000004,4.333088023166667,3.584660470333333,4.424565402,9.032533104833334,11.297475170333334,17.835730413333334,13.339504498333334,15.685077668333333,14.31200959,29.99708726,34210.536706666666,65.512308165,7377.6164193333325,330645.15091666667,1223.6970323333333,31.14551947833333,12.080027646333333,28.20355899333333,33.94075173666667,15.701693053333335,10.080794114,25.782487166666666,43.88773879166666,56.227627471666665,6.745697133,10.704796854666666,0.3284553131666667,69.69419887166667,5.5555036724999995,4.6802163346666665,2.8012404263333335,0.5305144373333334,7.911102713333334,8.8278768865,25.630761415,14.303593635,14.379122783333335,3.4320367541666665,25.66054737,10.3479988255,9.7863298325,47.35787406833333,5.1319422685000005,18.245810201666668
NY,15955.615369173078,2484.9744381884616,42.253011175,10.268042721807692,12.672629219076924,13.016755174711538,11.903958559980769,11.793735753384615,14.05216202096154,13.24919925951923,8.125062990346153,4.918824787673077,49.675021804230774,50.32524308134615,46.350785868076926,12.152826811423077,35.12053661442308,6.375033465288462,3.123677377576923,51.81318640057692,77426.1550803846,3.266919072365385,2.440531845346154,4.178501107576923,3.900144454192308,3.761434290576923,8.018931955442309,10.84143918775,16.397818847903846,12.99446364025,16.186942684230768,18.016519895653847,34.20346257903846,38267.0879525,66.14106029596154,5909.250211417308,330010.79435961536,1249.4954187153846,33.68898559788461,10.435008839826924,28.36567685307692,27.51239356673077,18.599026333076925,15.090028063115385,33.68905439576923,42.95648300730769,60.48152017903846,6.174191837653846,11.547338639865385,0.5309839710384615,74.38255924057692,10.356778804096155,5.067459362288462,0.44516469898076927,0.034918373384615384,4.506612514076923,5.2077195760192305,12.234986643461538,13.536933857346154,12.99345232701923,3.7587692500192307,28.682280437307693,5.399067621211539,6.473946799365384,39.009166345192305,6.0519406213076925,16.553218183403846
OH,12452.024024,526.8743661462858,41.10297267114286,11.2877671118,13.157076503428572,12.874091808142857,11.681161747857143,11.875403276285715,13.785742027428572,13.212107303514287,7.782388402542857,4.347075008085715,50.01392037485714,49.98613064571429,47.93929642371429,13.64126375582857,31.86135984314286,6.557057794542858,3.0594725472857145,49.65819355514285,62337.961800000005,3.2797589036,3.184573089428571,4.401343947028572,4.733699417428571,4.684999784828571,9.831328321342857,13.264233881342857,18.672047630285714,13.127891957628572,14.409451130228572,10.407678748857142,24.817129879142858,31936.261842,69.977647632,4945.2621875714285,164134.15294571428,880.0658455,28.802785457142857,10.304332283485714,36.79904092742857,29.278788495714284,15.022525009685715,8.597256675885713,23.619781685142858,41.39306967257143,60.58740840428571,5.852423060657142,10.011378633942858,2.1723909352285715,82.44696626142857,9.955071368028571,1.5878242999714287,0.36007648462857145,0.03443371802857143,1.3958374379999998,4.220728710657143,5.028943421628571,15.4928127648,14.801022929371427,1.2185358546571428,25.480622528,7.309763428542857,8.457212678057143,39.219733719714284,7.8404203788,15.039822709314285
OK,5892.454900285715,162.80825423364286,41.016704495,12.084937792142856,13.557753667857144,11.828430592142857,11.634166373571428,11.571442289928571,13.227881300000002,13.451411260214286,8.595408539428572,4.043318799714286,50.860631835,49.139368165,50.721611103571426,15.43515444142857,26.256914650714286,7.587538993857143,3.181919719357143,44.95408318357143,53245.13541928572,3.4938847185,3.2867895474999997,5.697268185214286,5.338058369214286,5.485407003571429,11.609418249785715,14.132466927142858,18.93356139642857,11.833966302214284,12.535204514785715,7.655583204571428,20.190787717142857,28764.190130714287,73.46086310928571,2269.6634370285715,116977.70631071427,744.6268995642857,26.18889154642857,12.898634167142857,37.164763525714285,30.39812297357143,13.316060564214284,6.2271594945,19.54322005857143,38.63400365642857,55.68291225357143,5.877980304642857,12.401534578571429,12.067981145714285,71.7975093142857,4.572811077642858,0.956084565,10.228577959571428,0.1136987455,2.1907091957142857,10.139691020357144,7.807251791785715,20.371996798571427,16.83315605,1.1461351722857143,24.573026735000003,16.544943034285716,9.198155602785715,40.42044500357143,7.403510003285715,10.172704469142857
OR,17640.445738076924,862.3287078246153,43.14593248076923,10.43264838323077,11.680280183692307,11.782476718923077,12.963051162153846,11.96403204,12.849697666923078,14.96095186676923,9.093822935615385,4.264454969384615,50.97004307153846,49.02995692846154,50.23660857,14.001924459230768,30.15764778076923,5.604028364846154,3.088840472615385,48.32025794692308,70435.20335461538,3.271585925846154,2.461808360769231,4.10015464876923,4.240074527615385,4.393400268923077,8.88267949723077,12.00208010376923,17.635590828461538,12.633089946923077,15.337291190769232,15.043374646,30.38066583769231,33975.10250846154,66.24135002,6520.792777461538,384385.7244307693,1208.2673478076924,30.73658497846154,11.021483925230768,25.929131629999997,33.334043330769234,18.45603066076923,11.259871697615385,29.715902357692308,48.82576293692308,57.657047632307695,5.984915921076923,12.271531618923076,2.5918448355384616,76.05084743692308,2.681714458923077,4.480228407461539,1.5484012165384617,0.25304210815384615,7.121267645769231,7.864139909076924,19.455910613076924,16.633588259923076,13.37128486123077,3.4304689162307693,26.233535740769234,7.293605286692308,9.290875141846154,39.124460363846154,5.083394489615385,12.950341632692309
PA,12587.606120489361,1406.789111827234,43.152624977446806,10.344020529787233,12.290778880829787,12.126989348702129,11.601292134574466,11.671194660361701,14.230548638297872,13.70996462582979,8.784204864255319,5.238237253,49.61460463170213,50.38553905446808,48.41674112234043,12.35388287006383,31.934087639574464,7.296117811382978,3.0491443250425534,51.442375982127665,68187.29173553191,3.122871629595745,2.5995831155106384,4.4189600172127665,4.422180592085106,4.642146738148936,8.943233899085106,12.841024243255319,17.840285515340426,13.41043530780851,15.282709629574468,12.477357821787235,27.76006745212766,33453.78325553191,70.89129927468086,4841.045938561702,208706.40514893614,991.035332387234,29.54592294680851,10.25936832238298,38.54313835148936,24.50139444085106,16.434984936468084,10.260678766617021,26.695663702340426,41.92813696531915,60.2617427512766,5.761946615957447,9.099461027276595,0.8403091728510638,83.44851106319149,7.557656416574469,2.162705635468085,0.1763290680212766,0.033918073531914894,2.725112027957447,3.89745907293617,8.003485248765957,15.688892443829788,12.68721286219149,2.2855706109148937,27.42938581191489,6.108739442574468,7.663189528297872,39.55899032148936,7.808685272234042,15.876441915659573
PR,25186.0,2368.142857,36.58333333,13.0,12.56666667,16.16666667,13.58333333,11.65,12.25,10.2,6.383333333,4.233333333,49.25,50.75,41.05,12.35,40.86666667,5.716666667,3.103333333,49.26666667,56933.33333,2.383333333,3.183333333,4.8,5.95,5.466666667,9.683333333,15.5,16.91666667,11.98333333,12.53333333,11.58333333,24.11666667,29575.16667,50.0,9320.857143,182134.5,1195.0,34.38333333,16.15,32.41666667,26.4,16.15,8.916666667,25.06666667,47.86666667,61.71666667,9.766666667,10.12857143,0.0,61.63333333,11.51666667,3.516666667,0.45,0.016666667,11.58333333,11.3,40.6,15.6,18.2,12.11666667,22.95,8.166666667,5.333333333,39.1642914,10.57861152,19.38147032
RI,71374.13158,17326.40789,36.47631579,12.98684211,11.31842105,14.97105263,17.25526316,12.63157895,11.46052632,9.789473684,6.0,3.581578947,47.66842105,52.33157895,39.92368421,10.23947368,44.64210526,5.186842105,3.412105263,53.44736842,74499.71053,4.334210526,3.305263158,5.863157895,4.460526316,4.042105263,7.589473684,9.897368421,13.54210526,10.74210526,14.88947368,21.31842105,36.20789474,39491.78947,29.93157895,25922.55263,870873.1842,1678.447368,35.21315789,16.2,24.33421053,18.44736842,24.37105263,16.65526316,41.02631579,40.85789474,64.19736842,7.184210526,18.14594595,0.002702703,44.1,28.83157895,11.20526316,0.515789474,0.068421053,9.184210526,6.089473684,18.96052632,10.19473684,18.64210526,14.17368421,42.50263158,6.392105263,1.755263158,37.72273969,7.879794792,27.49636707
SC,13379.528407545453,358.53597805000004,41.318785704545455,10.269450775636363,14.059191109090909,12.954141934545454,11.069274430272728,11.468481712727273,13.714042004545455,14.305723269363636,8.368205958545454,3.8021158224545455,49.36750229363636,50.63249770636364,44.41635292272727,13.751866649090909,34.56367651,7.2686169835454555,3.1415719956363635,44.59483675090909,55309.76648636363,4.452441423727273,3.104303636727273,5.606912057909091,5.570585257181818,5.5659436805454545,10.537933923909092,13.675691645454547,18.673389383636366,11.509167054545456,12.298987866818182,9.006854229272728,21.305842095454548,28167.352951818182,72.40393586454546,5152.4090476363635,167998.78161818182,919.3260324181817,32.65599086545455,13.724906741818183,32.98654111363636,29.25917356,14.968267095818181,9.054781898818181,24.023048994545455,39.06096533727273,55.95721448363636,6.417883136272727,10.852369327545453,1.464668398909091,60.92629299090909,32.229755274545454,1.1543462858181819,0.3092107813636364,0.043364975363636364,1.8134086473636364,3.520432725090909,5.091325366454545,15.981250006363636,16.519659484545453,0.9438683052727274,27.56746248090909,11.057383559181817,7.950676189272727,39.08871246454545,8.190714264,10.55845632890909
SD,2529.694438,36.18483890866667,42.067930940000004,13.007136136666666,13.03249299,11.186520216666667,10.991751406666667,10.142772891333333,13.80138994,14.789970509999998,8.847901015333333,4.203300261,51.27537128,48.72579208333334,56.01297195666666,10.418223223666667,27.277390946666667,6.299683973666667,3.197738744,57.997331153333334,66727.23788,3.0602352053333335,2.4619129133333333,3.424226727666667,3.874808071,4.447724274666666,8.097729832666667,12.683305546666666,18.836759146666665,14.771367433333333,16.069041323333334,12.273227069999999,28.342268389999997,33334.51269333333,78.57883709,989.1235957666668,164400.03046666665,732.9183947666667,22.873979196666667,7.821201724333334,33.393143323333334,33.85517589333333,18.581574576666668,6.344954604000001,24.92652918,42.80307933,63.834704810000005,3.5064081026666667,19.631553633333333,17.64143819,87.76832101000001,0.7059197116666667,0.40140248966666664,6.940633665,0.024939367,0.9301653626666666,3.231142301666667,3.1115653426666667,11.437873678666667,12.144535592333334,0.481964267,21.417158869999998,9.482691330333333,8.637064343666667,39.37007878,4.850257198333334,7.971097695
TN,12481.42982925,449.03191358,41.250123034375,10.2587059038125,12.488088288125,14.663661951875,11.9172141326875,11.940166925125,13.650955047250001,12.9964378381875,8.22037193475,3.8683764314375,50.415145040625,49.584854959375,47.72209951625,14.311584428,31.210274365,6.7570564194375,3.06342069125,47.20124046875,57722.1008125,3.7757611724375,3.1543318624375,5.351396929875,5.2821197201875,5.0569192505,10.5761695546875,13.5913536008125,17.753623843125,12.1528935603125,13.13219554025,10.1727231579375,23.304918696875,29926.142871875,69.3755558325,4887.612108875,217645.10903125,929.8692843,30.291804706875002,12.893350916,35.560376665,26.774045961875,15.541694664625,9.2286960403125,24.770390704375,41.42739257125,58.323666863125,5.637832817,13.36412475875,3.8260682758124998,78.510700153125,12.0229076301875,3.457392824,0.2575476301875,0.37921877731250003,1.3480160065,4.0195086846875,4.3146890706875,17.498478586250002,15.495253623625,1.48894334525,26.29012898125,10.2526149508125,8.90154468175,40.582038812666674,7.8284241018,9.145778925933334
TX,16007.293238221875,871.3334708853125,38.98971714609375,11.70840672734375,14.163633885859374,14.206459539125,12.386049444171874,11.643187832359375,12.3680592596875,11.991032947265625,7.6042863303125,3.927354323546875,50.496613276875,49.5034886253125,48.339348276875,13.009236613953124,32.394506455,6.25767750178125,3.266383255190476,48.97841755746032,64919.614462539685,3.3593628183492066,2.8839431053174605,4.7223569335396824,4.410368856888889,4.662400000396826,9.573775874555555,12.72537180184127,17.851952683349207,12.32333257406349,14.701124699603174,12.787067830920634,27.488192531587302,32596.24716109375,67.26340103253969,5804.451455107813,216810.93339968254,1032.0108489492063,30.037795197301588,14.64389109765625,28.70767473296875,30.12219556328125,17.2900145421875,9.236350566234375,26.526365108125,41.74587107515625,59.3234938325,5.364604148671875,13.515814874079366,5.120748990904762,71.96382287125,10.80410599640625,3.0486161281874997,0.658502465140625,0.1109287695,5.06150000075,8.35095155603125,27.81485378796875,14.749301346375,14.47549226084127,4.968491506269841,25.8379566675,14.83934445221875,7.791929353859375,39.62857717546875,7.54797807184375,13.582525108703125
UT,21124.915746666666,765.595177835,35.46687384166667,12.978936466666667,14.890926658333333,17.225886206833334,12.5662530475,11.523964901666666,10.782125969833332,10.625848877166666,6.056989287166666,3.3433067459999997,51.009814705,48.99043039166667,54.14565002166666,10.435821148499999,31.326787394999997,4.092398494833334,3.492837849666667,58.277947960000006,77420.21438666667,2.408976034833333,1.5282437116666667,3.0897578726666666,3.1197930285,3.738122895666667,7.602277678499999,11.679958407500001,18.46377253,14.448848286666667,17.961775103333334,15.951304218499999,33.913079323333335,34180.73744833333,70.348024855,6831.8870065,371401.54335,1233.8834697666668,28.69159855,8.556072102,24.134210261666666,35.757465015,21.509859441666666,10.045689332,31.555548771666665,42.66487721166667,64.35165299666666,3.9405596509999996,10.885800475833333,2.2545656011666666,79.672307775,1.2607763911666667,5.644183136166667,1.4759207376666668,0.5722342994999999,6.060480466166666,5.316755620666666,16.494292563333335,11.333808093500002,10.853835908666667,2.7641097248333337,23.622031885,10.1961860285,5.752648178166666,45.24034866666667,6.151130834499999,17.1317655755
VA,13172.843336733333,995.5389172446667,42.607084279999995,9.857563773999999,12.253430456433334,13.576306722033333,12.069618589866668,11.531138993133334,14.284313865866666,13.4611904078,8.804898917200001,4.162178542833334,50.17062563866667,49.82964552533333,48.40943956700001,12.500064557766667,32.060577423666665,7.030209052866667,3.0776999725333334,50.98212136366667,77028.08729299999,3.136498815,2.1796789511666663,3.6749524136000002,4.0491414426,4.022877554433333,8.3553706696,11.6830606719,16.797304566666664,12.524139014766666,15.742213034833332,17.831731202933334,33.57394423666667,38033.414539666664,68.90073242333332,5003.368771653333,300690.89843666664,1210.94872059,30.428504339000003,11.691967837133332,29.100462769333333,26.939524218333336,18.3736406553,13.895179298833334,32.268819955333335,45.69121028633334,60.749146699,5.143498237633334,11.316043215333334,1.8029072689333332,70.47114012966667,17.485625842466668,4.441422071666667,0.37256163566666667,0.0784723943,2.243912920833333,4.907230011133334,7.578821759933334,14.178237868566667,11.795729936599999,2.1921666716333332,29.41390192133333,7.779923800866667,10.130845964333334,39.93957133033334,6.9268660040666665,13.3477647299
WA,16277.174623875,1132.90679842,41.070735238124996,10.6237631718125,12.5128943295,13.42946932375,13.272679559375,11.83192367625,12.83579555125,13.452435804250001,8.3293787626875,3.71145754275,50.971886375625,49.028225231875,48.46098624625,13.39262543375,32.795254399375,5.3461715165,3.0885511705,51.06292455125,74340.092920625,2.9507347178125,2.1797049240625,3.9675506101875,3.4592732344375,3.7155929463125,8.637106513875,11.80392948675,17.466979016875,13.490627989375,16.351613786875,15.9729597686875,32.324573555,36632.28808875,63.491833532499996,6111.0508140625,402413.72914375,1240.48677273125,29.43258664875,11.9121893688125,24.376137290625,33.06700495125,18.91464064125,11.7352184450625,30.649859086875,45.9697504125,59.8129429125,6.0583593205625,10.618206301,1.3087559535,72.5886533,3.6218481815,5.729127035625,2.3915303068125002,0.42073627543750003,7.4339616824375,7.8101941064375,18.6086139444375,15.1606164893125,12.768051903,4.3402076439999995,27.567492429375,7.5749585394375,9.1265317111875,38.858918630625,5.57774002575,15.398106251625
WI,11342.026820571427,478.954800790619,42.939999064285715,11.098397238999999,12.627301047,11.450223935190476,11.806870506238095,11.56845107895238,14.414044584666666,13.888668240095239,8.623474940380952,4.532320069761904,51.076356679999996,48.923643320000004,52.56048597476191,12.213366090809524,29.50662271190476,5.719626237095238,2.972316366,54.635403728095234,68953.11256142857,2.486077183142857,1.694739892190476,3.7448050526190477,3.488831886857143,4.204862736809524,8.803121187857144,12.433626245285714,19.268560717619046,14.459181082380951,17.220353734285716,12.191679671000001,29.4120334052381,35784.87685666667,74.62905011047619,4545.375092971428,205106.81744761908,901.8639291761905,26.281359655714287,8.17094037552381,32.90017693047619,32.21563990095238,17.66137614095238,9.053643683619047,26.71501982428571,42.11390830809524,63.21701921333333,3.771798427047619,10.911474411190476,3.488075158095238,85.84644111761905,4.3874130880476185,2.008494263904762,1.2966722985714287,0.03596193719047619,2.1760197253809523,4.253014473571429,7.797730408476189,12.556507637142856,10.583802590142858,1.454080043142857,24.5937404,6.221999164523809,8.015990606619047,37.59511933904762,6.5780785959047625,13.54882478942857
WV,3174.4120084583333,94.33303558833335,45.453950893333335,9.464656511583334,12.066807914499998,10.668089590416665,10.184050320833334,12.585529139166667,13.504798589166667,16.1377481175,10.98346240125,4.406024038333333,49.539536285,50.46067739,49.07852554916667,14.332197875,27.018971233333332,9.565862179666667,3.26039200875,36.742917123333335,50602.40827166667,3.7653142121666665,4.5469677661666665,6.813565812499999,7.16845277175,5.7480425857499995,11.238905175,14.6548962425,17.600493213333333,10.873541179083333,10.764840203333334,6.819770167833333,17.584610372083333,27184.217154166665,80.5464789575,1266.4044004999998,118542.6466775,727.2397953666667,31.314085648333332,16.093489838083332,45.78005693833333,22.488935814166666,9.222212864666666,6.419425069,15.64163793425,39.83435608833333,47.262160576666666,8.381967886833333,5.15098048825,1.6379381552499999,93.9933700275,2.907967283,0.4323459815,0.10919423758333334,0.013997219583333333,0.22092765908333334,2.3227929816666664,1.0709090469166667,23.4807125825,19.787878711416667,0.21384926433333332,30.0223510875,6.551472249666666,8.462857141583333,39.79352276583334,6.463339209,7.447885994
WY,4541.763889,26.713541665,44.180238095,10.078431371,10.02352941,8.262745098,11.439019605,12.84490196,12.789607839999999,17.68627451,13.868235295,3.016078431,48.860588234999994,51.139411765000006,62.68509804,11.772156865,17.017058825,8.534509805499999,2.8694537815,55.52079832,67697.883335,2.2031372545,2.759607843,8.054901959,4.7672549019999995,2.178039216,10.8068627435,6.9384313725,18.955490195,13.103137255,15.634117645,14.6019607865,30.23607843,38734.097905,79.99529412000001,1797.027778,204108.6875,803.91666665,23.482857144999997,7.2235294119999995,31.72352941,40.236470589999996,14.380196075,6.43627451,20.81647059,44.201666665,59.023725490000004,3.1129464285,12.340833335,7.673333335000001,95.71352941,0.21235294100000002,0.277647059,0.6268627455,0.052941176500000006,0.5668627455,2.5590196075,3.8803921569999997,15.323529409999999,9.930980393999999,0.3033333335,24.115909090000002,13.274117645,7.566470588,41.68174672,3.02454688,5.923916051000001
